Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.087614,0.002388,0.000001,0.001904,0.187037,0.001379,0.000001,0.001003,0.000008,0.001057,0.000001,0.282391
0.100352,0.013266,0.000000,0.001792,0.206685,0.009070,0.000001,0.001291,0.013429,0.001304,0.000001,0.347191
0.067585,0.033614,0.000002,0.003854,0.217089,0.002006,0.000001,0.001235,0.000011,0.001667,0.000001,0.327065
0.070372,0.018570,0.000001,0.001913,0.276570,0.001633,0.000001,0.001221,0.000009,0.001613,0.000001,0.371902
0.062357,0.008908,0.000000,0.001677,0.215127,0.001881,0.000001,0.001471,0.013679,0.001763,0.000001,0.306864
0.065723,0.004894,0.000001,0.001885,0.292991,0.002084,0.000001,0.001295,0.013893,0.001527,0.000001,0.384293
0.060283,0.007428,0.000001,0.001998,0.308947,0.002047,0.000001,0.001852,0.013565,0.001482,0.000001,0.397604
0.062971,0.002955,0.000001,0.001862,0.225337,0.001946,0.000001,0.001434,0.013679,0.001913,0.000001,0.312100
0.063069,0.003996,0.000001,0.002155,0.308189,0.002169,0.000001,0.001526,0.013847,0.001546,0.000001,0.396500
0.086525,0.002500,0.000001,0.002505,0.215933,0.001757,0.000001,0.002253,0.000008,0.001262,0.000001,0.312745
0.102010,0.003276,0.000001,0.002129,0.260144,0.001895,0.000001,0.001535,0.000008,0.001156,0.000001,0.372156
0.071784,0.002274,0.000001,0.001948,0.267460,0.001787,0.000001,0.001249,0.013722,0.001574,0.000001,0.361800
0.074735,0.015578,0.000001,0.001736,0.269496,0.001955,0.000001,0.001610,0.013904,0.001885,0.000000,0.380900
0.068890,0.002633,0.000001,0.002165,0.287018,0.002034,0.000001,0.002002,0.013513,0.001562,0.000001,0.379819
0.061495,0.018381,0.000001,0.002024,0.218033,0.001888,0.000001,0.002128,0.000008,0.001286,0.000001,0.305245
0.064180,0.016324,0.000001,0.002732,0.270234,0.001887,0.000001,0.001543,0.013304,0.001516,0.000001,0.371722
0.057712,0.002320,0.000001,0.001809,0.284967,0.001748,0.000001,0.001266,0.013829,0.001624,0.000001,0.365277
0.106071,0.002495,0.000001,0.002137,0.219564,0.001899,0.000001,0.001631,0.013500,0.001656,0.000001,0.348955
0.062937,0.019878,0.000000,0.002303,0.288451,0.001795,0.000001,0.001189,0.014057,0.001391,0.000001,0.392003
0.094155,0.002417,0.000001,0.001754,0.231894,0.001857,0.000001,0.001280,0.000011,0.001216,0.000001,0.334584
0.071322,0.018330,0.000000,0.001671,0.255325,0.001951,0.000001,0.001195,0.000011,0.001244,0.000001,0.351051
0.063670,0.024006,0.000001,0.001641,0.203320,0.001514,0.000001,0.001518,0.000008,0.001066,0.000000,0.296745
0.074105,0.002286,0.000001,0.001992,0.209765,0.001727,0.000000,0.001203,0.013586,0.001470,0.000001,0.306138
0.077641,0.021396,0.000001,0.002145,0.280055,0.001780,0.000001,0.001558,0.000013,0.001903,0.000002,0.386494
0.064391,0.002577,0.000001,0.002358,0.253909,0.001828,0.000001,0.001318,0.014105,0.001678,0.000001,0.342166
0.085741,0.011107,0.000001,0.001977,0.224631,0.002017,0.000001,0.001418,0.014125,0.002313,0.000001,0.343330
0.079848,0.002350,0.000001,0.002061,0.258065,0.002314,0.000001,0.001762,0.014092,0.001709,0.000001,0.362203
0.064758,0.002490,0.000001,0.001789,0.252250,0.002013,0.000001,0.001403,0.013289,0.001526,0.000001,0.339520
0.062975,0.026842,0.000001,0.002166,0.255727,0.001845,0.000001,0.001827,0.013447,0.002462,0.000001,0.367292
0.080607,0.003468,0.000001,0.002352,0.235263,0.002483,0.000001,0.004251,0.013585,0.001463,0.000001,0.343475
0.086359,0.002992,0.000001,0.001944,0.275528,0.001835,0.000001,0.001408,0.013831,0.001454,0.000000,0.385352
0.060174,0.002088,0.000000,0.002431,0.249522,0.001956,0.000001,0.001565,0.014056,0.001466,0.000001,0.333261
