Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.106646,0.002336,0.000001,0.001341,0.088104,0.001658,0.000001,0.001250,0.013769,0.001494,0.000001,0.216601
0.096153,0.002629,0.000001,0.001917,0.191762,0.001962,0.000001,0.001293,0.014034,0.001566,0.000001,0.311317
0.065591,0.002384,0.000001,0.001750,0.090937,0.002265,0.000001,0.001255,0.013821,0.001442,0.000001,0.179448
0.068254,0.002564,0.000001,0.001280,0.088892,0.001588,0.000001,0.001488,0.013866,0.001328,0.000001,0.179262
0.082661,0.002239,0.000001,0.001757,0.217102,0.002323,0.000001,0.001236,0.013468,0.001802,0.000003,0.322592
0.063444,0.002187,0.000001,0.002708,0.208246,0.001886,0.000001,0.001547,0.013920,0.001531,0.000001,0.295472
0.082097,0.002277,0.000001,0.001567,0.089863,0.002266,0.000001,0.001690,0.014247,0.001893,0.000001,0.195902
0.074830,0.002226,0.000001,0.002044,0.195791,0.001902,0.000001,0.001182,0.013756,0.001801,0.000001,0.293534
0.064331,0.002207,0.000001,0.001268,0.092629,0.001733,0.000001,0.001571,0.013994,0.001463,0.000001,0.179198
0.065533,0.002243,0.000001,0.001862,0.183756,0.001922,0.000001,0.001320,0.013652,0.001481,0.000001,0.271772
0.061201,0.003482,0.000001,0.001325,0.083886,0.001594,0.000001,0.001198,0.013938,0.001628,0.000001,0.168254
0.062690,0.002406,0.000001,0.001965,0.189502,0.001925,0.000001,0.001108,0.014292,0.001562,0.000001,0.275452
0.062316,0.002386,0.000001,0.001992,0.178668,0.002087,0.000001,0.001206,0.014038,0.001447,0.000001,0.264143
0.087296,0.003098,0.000001,0.001688,0.087499,0.002093,0.000001,0.002563,0.013869,0.001441,0.000001,0.199549
0.087208,0.002590,0.000001,0.001639,0.085145,0.001703,0.000001,0.001363,0.013610,0.001465,0.000001,0.194725
0.060863,0.002265,0.000001,0.002513,0.189017,0.001805,0.000001,0.001285,0.013481,0.001817,0.000001,0.273047
0.064429,0.002241,0.000001,0.001799,0.086779,0.002577,0.000001,0.001330,0.013716,0.001603,0.000001,0.174478
0.069666,0.002824,0.000000,0.001945,0.168548,0.002563,0.000001,0.002881,0.013663,0.001607,0.000001,0.263700
